image_name,local_path,url,title,category,yolo_label,search_type
cafc03d23b33ef95.jpg,dataset_images/shoes/cafc03d23b33ef95.jpg,,,shoes,product,product
cb7a6f23bc262314.jpg,dataset_images/shoes/cb7a6f23bc262314.jpg,,,shoes,product,product
d0dfb491095f6102.jpg,dataset_images/shoes/d0dfb491095f6102.jpg,https://www.digikala.com/product/dkp-12648631/%D9%88%D8%A7%DA%A9%D8%B3-%D8%A8%D8%B1%D8%A7%D9%82-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%DA%A9%D9%81%D8%B4-%DA%AF%D9%84%D8%AF-%DA%A9%D8%B1-%D9%85%D8%AF%D9%84-50-%DA%AF%DA%86%DB%8C-%D8%B1%D9%86%DA%AF-%D8%B3%D9%81%DB%8C%D8%AF/,,shoes,product,product
d2d88937c4755252.jpg,dataset_images/shoes/d2d88937c4755252.jpg,https://www.digikala.com/product/dkp-21113559/%D9%86%DB%8C%D9%85-%D8%A8%D9%88%D8%AA-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%B3%DB%8C%DB%8C-1966-%D9%85%D8%AF%D9%84-%D8%A2%DA%AF-%D8%A7%D8%B3%DA%A9%DB%8C%D9%85%D9%88%DB%8C%DB%8C-%DA%A9%D8%AF-2402/,,shoes,product,product
d45f2846a4af56aa.jpg,dataset_images/shoes/d45f2846a4af56aa.jpg,https://www.digikala.com/product/dkp-21943591/%DA%A9%D9%81%D8%B4-%DA%A9%D8%A7%D9%84%D8%AC-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%BE%D8%A7%D8%AA%D9%86-%DA%86%D8%B1%D9%85-%D9%85%D8%AF%D9%84-br6/,,shoes,product,product
d66d44d651ecd1be.jpg,dataset_images/shoes/d66d44d651ecd1be.jpg,https://www.digikala.com/product/dkp-22462665/%DA%A9%D9%81%D8%B4-%D9%88%D8%B1%D8%B2%D8%B4%DB%8C-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%DA%A9%D8%B4%DB%8C-%D9%85%D8%AF%D9%84-%D9%85%D8%A7%D9%87%DA%A9/,,shoes,product,product
d66e7509dfac53df.jpg,dataset_images/shoes/d66e7509dfac53df.jpg,,,shoes,product,product
d8df4c0eb3b4df53.jpg,dataset_images/shoes/d8df4c0eb3b4df53.jpg,,,shoes,product,product
d95786b7f22917e2.jpg,dataset_images/shoes/d95786b7f22917e2.jpg,,,shoes,product,product
daaa245794d4d47f.jpg,dataset_images/shoes/daaa245794d4d47f.jpg,https://www.digikala.com/product/dkp-20932069/%D9%84%D9%88%D8%B3%DB%8C%D9%88%D9%86-%D8%A7%D8%AD%DB%8C%D8%A7-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%DA%86%D8%B1%D9%85-%D9%85%D9%88%D8%B1%D9%84%D9%88-%D9%85%D8%AF%D9%84-exclusive/,,shoes,product,product
dba6195e8bdf188d.jpg,dataset_images/shoes/dba6195e8bdf188d.jpg,,,shoes,product,product
dc8daa32b0b75580.jpg,dataset_images/shoes/dc8daa32b0b75580.jpg,https://www.digikala.com/product/dkp-21626663/%DA%A9%D9%81%D8%B4-%D9%BE%D8%A7%D8%B4%D9%86%D9%87%D8%AF%D8%A7%D8%B1-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D9%81%D8%B1%D9%88%D8%B2%D8%A7%D9%86/,,shoes,product,product
de513d224021f6c9.jpg,dataset_images/shoes/de513d224021f6c9.jpg,,,shoes,product,product
dee9a0940cb8ff30.jpg,dataset_images/shoes/dee9a0940cb8ff30.jpg,,,shoes,product,product
df2740a120663baa.jpg,dataset_images/shoes/df2740a120663baa.jpg,https://www.digikala.com/product/dkp-173342/%D8%A7%D8%B3%D9%BE%D8%B1%DB%8C-%D8%AA%D9%85%DB%8C%D8%B2-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%DA%A9%D9%81%D8%B4-%DA%A9%D8%B1%D9%BE-%D9%BE%D8%B1%D9%88%D8%AA%DA%A9%D8%AA-%D9%85%D8%AF%D9%84-protect/,,shoes,product,product
e4ef357ee07f0748.jpg,dataset_images/shoes/e4ef357ee07f0748.jpg,,,shoes,product,product
e5e7f3323ba4c247.jpg,dataset_images/shoes/e5e7f3323ba4c247.jpg,https://www.digikala.com/product/dkp-21803506/%D8%B5%D9%86%D8%AF%D9%84-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%BE%D8%A7%D9%85%D8%A7-%D9%85%D8%AF%D9%84-%D8%AF%D9%84%D8%B3%DB%8C/,,shoes,product,product
e6c1c31b3eb32c9d.jpg,dataset_images/shoes/e6c1c31b3eb32c9d.jpg,https://www.digikala.com/product/dkp-876869/%D9%82%D8%A7%D9%84%D8%A8-%DA%A9%D9%81%D8%B4-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-003-%D8%A8%D8%B3%D8%AA%D9%87-2-%D8%B9%D8%AF%D8%AF%DB%8C/,,shoes,product,product
e7747fc33783d341.jpg,dataset_images/shoes/e7747fc33783d341.jpg,https://www.digikala.com/product/dkp-21315903/%DA%A9%D9%81%D8%B4-%D9%BE%DB%8C%D8%A7%D8%AF%D9%87%D8%B1%D9%88%DB%8C-%D9%85%D8%AF%D9%84-ski-max/,,shoes,product,product
e9a03fb8a53dddef.jpg,dataset_images/shoes/e9a03fb8a53dddef.jpg,,,shoes,product,product
eb3d684f149d367c.jpg,dataset_images/shoes/eb3d684f149d367c.jpg,,,shoes,mouse,electronics
eb69f6cc8d86cab7.jpg,dataset_images/shoes/eb69f6cc8d86cab7.jpg,,,shoes,product,product
eb9704f4bda24b75.jpg,dataset_images/shoes/eb9704f4bda24b75.jpg,,,shoes,product,product
eba830d5ed412ec1.jpg,dataset_images/shoes/eba830d5ed412ec1.jpg,,,shoes,cell phone,electronics
eda1d253f61492e2.jpg,dataset_images/shoes/eda1d253f61492e2.jpg,https://www.digikala.com/product/dkp-4262387/%DA%A9%D9%81%D8%B4-%D9%BE%DB%8C%D8%A7%D8%AF%D9%87%D8%B1%D9%88%DB%8C-%D9%85%D8%AF%D9%84-sk005/,,shoes,product,product
edba29521d035119.jpg,dataset_images/shoes/edba29521d035119.jpg,https://www.digikala.com/product/dkp-21803584/%D8%B5%D9%86%D8%AF%D9%84-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%BE%D8%A7%D9%85%D8%A7-%D9%85%D8%AF%D9%84-%D8%AA%D9%84%D9%85%D8%A7/,,shoes,cell phone,electronics
ee5b9787bb293d67.jpg,dataset_images/shoes/ee5b9787bb293d67.jpg,https://www.digikala.com/product/dkp-19091975/%DA%A9%D9%81%D8%B4-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%DA%86%D8%B1%D9%85-%D9%85%D8%B4%D9%87%D8%AF-%D9%85%D8%AF%D9%84-j2769-001/,,shoes,product,product
efe1fcc5fff33cd7.jpg,dataset_images/shoes/efe1fcc5fff33cd7.jpg,,,shoes,product,product
f04379b3b9043491.jpg,dataset_images/shoes/f04379b3b9043491.jpg,,,shoes,cell phone,electronics
f31c6c542a117e78.jpg,dataset_images/shoes/f31c6c542a117e78.jpg,,,shoes,product,product
f3c6880f761d0b92.jpg,dataset_images/shoes/f3c6880f761d0b92.jpg,https://www.digikala.com/product/dkp-14070111/%D8%A7%D8%B3%D9%BE%D8%B1%DB%8C-%D8%AA%D9%85%DB%8C%D8%B2-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%DA%A9%D9%81%D8%B4-%D9%81%D9%88%DA%A9-%DA%A9%D8%AF-707-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D9%81%D8%B1%DA%86%D9%87-%D9%88-%D8%A7%D8%B3%D9%81%D9%86%D8%AC/,,shoes,product,product
f46f4720c7479568.jpg,dataset_images/shoes/f46f4720c7479568.jpg,,,shoes,product,product
f4d4f13e75b764dc.jpg,dataset_images/shoes/f4d4f13e75b764dc.jpg,https://www.digikala.com/product/dkp-22125117/%D8%B5%D9%86%D8%AF%D9%84-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%DA%A9%D9%88%D9%85%D8%A7%DA%86%DB%8C/,,shoes,product,product
fde1d57f02ebe06c.jpg,dataset_images/shoes/fde1d57f02ebe06c.jpg,,,shoes,product,product
02afa838eee44fef.jpg,dataset_images/socks/02afa838eee44fef.jpg,,,socks,cell phone,electronics
03ba9ebc3c21689d.jpg,dataset_images/socks/03ba9ebc3c21689d.jpg,,,socks,product,product
08a12b7eb9d710e3.jpg,dataset_images/socks/08a12b7eb9d710e3.jpg,,,socks,product,product
091fd69eabf37739.jpg,dataset_images/socks/091fd69eabf37739.jpg,,,socks,product,product
097f34af3365b9dc.jpg,dataset_images/socks/097f34af3365b9dc.jpg,,,socks,product,product
0a125baa7efa7481.jpg,dataset_images/socks/0a125baa7efa7481.jpg,,,socks,product,product
0e557ca2f3a90835.jpg,dataset_images/socks/0e557ca2f3a90835.jpg,,,socks,product,product
12436aee18015954.jpg,dataset_images/socks/12436aee18015954.jpg,,,socks,product,product
12c8b2217bcda9f0.jpg,dataset_images/socks/12c8b2217bcda9f0.jpg,,,socks,keyboard,electronics
15136bfac05e5e75.jpg,dataset_images/socks/15136bfac05e5e75.jpg,,,socks,product,product
243c90c72786ab74.jpg,dataset_images/socks/243c90c72786ab74.jpg,,,socks,product,product
25853a3fadf34960.jpg,dataset_images/socks/25853a3fadf34960.jpg,,,socks,cell phone,electronics
26462233e7157e56.jpg,dataset_images/socks/26462233e7157e56.jpg,,,socks,product,product
2a1780a4c677b50c.jpg,dataset_images/socks/2a1780a4c677b50c.jpg,,,socks,product,product
313b1edbb1dfacc2.jpg,dataset_images/socks/313b1edbb1dfacc2.jpg,,,socks,product,product
3412091a43f179d4.jpg,dataset_images/socks/3412091a43f179d4.jpg,,,socks,product,product
347e7099f2db21b4.jpg,dataset_images/socks/347e7099f2db21b4.jpg,,,socks,product,product
34dd962692e891a3.jpg,dataset_images/socks/34dd962692e891a3.jpg,,,socks,laptop,electronics
36fc3c8bff3dca04.jpg,dataset_images/socks/36fc3c8bff3dca04.jpg,,,socks,product,product
36fe08017991a00b.jpg,dataset_images/socks/36fe08017991a00b.jpg,,,socks,product,product
3a38246afbc153a5.jpg,dataset_images/socks/3a38246afbc153a5.jpg,,,socks,product,product
3ca1d24640f5007d.jpg,dataset_images/socks/3ca1d24640f5007d.jpg,,,socks,product,product
3f2c1204e1037e69.jpg,dataset_images/socks/3f2c1204e1037e69.jpg,,,socks,product,product
407f0191d1e5168b.jpg,dataset_images/socks/407f0191d1e5168b.jpg,,,socks,product,product
411ed0129d9a0c4b.jpg,dataset_images/socks/411ed0129d9a0c4b.jpg,,,socks,product,product
431fa94e0db0966c.jpg,dataset_images/socks/431fa94e0db0966c.jpg,,,socks,product,product
4b3dff0a2a2aa100.jpg,dataset_images/socks/4b3dff0a2a2aa100.jpg,,,socks,product,product
4b8f96d1715a753c.jpg,dataset_images/socks/4b8f96d1715a753c.jpg,,,socks,product,product
4ce94aef6526e559.jpg,dataset_images/socks/4ce94aef6526e559.jpg,,,socks,product,product
510675d0e16ad855.jpg,dataset_images/socks/510675d0e16ad855.jpg,,,socks,product,product
51a182b4380d3aef.jpg,dataset_images/socks/51a182b4380d3aef.jpg,,,socks,product,product
51cefafc5ae5734b.jpg,dataset_images/socks/51cefafc5ae5734b.jpg,,,socks,product,product
53e0c3a28463de0f.jpg,dataset_images/socks/53e0c3a28463de0f.jpg,,,socks,product,product
5446b2de8fb9b8db.jpg,dataset_images/socks/5446b2de8fb9b8db.jpg,,,socks,product,product
57b292377f0d0d7d.jpg,dataset_images/socks/57b292377f0d0d7d.jpg,,,socks,product,product
5893f5be00372325.jpg,dataset_images/socks/5893f5be00372325.jpg,,,socks,product,product
5a7379898dc42f03.jpg,dataset_images/socks/5a7379898dc42f03.jpg,,,socks,product,product
5b2c84f2ada08654.jpg,dataset_images/socks/5b2c84f2ada08654.jpg,,,socks,product,product
5d6ecd21652c303a.jpg,dataset_images/socks/5d6ecd21652c303a.jpg,,,socks,cell phone,electronics
60fe5f6f532cc36f.jpg,dataset_images/socks/60fe5f6f532cc36f.jpg,,,socks,product,product
677071bdce00727a.jpg,dataset_images/socks/677071bdce00727a.jpg,,,socks,product,product
6c93f4f4323011a8.jpg,dataset_images/socks/6c93f4f4323011a8.jpg,,,socks,product,product
6e2e53736d4e1a6a.jpg,dataset_images/socks/6e2e53736d4e1a6a.jpg,,,socks,product,product
6e5af90a00c9ece5.jpg,dataset_images/socks/6e5af90a00c9ece5.jpg,,,socks,product,product
6f570e1bb3f6f0c1.jpg,dataset_images/socks/6f570e1bb3f6f0c1.jpg,,,socks,product,product
70d624586c18dc13.jpg,dataset_images/socks/70d624586c18dc13.jpg,,,socks,product,product
7181996358265871.jpg,dataset_images/socks/7181996358265871.jpg,,,socks,product,product
7548096db99e1d2b.jpg,dataset_images/socks/7548096db99e1d2b.jpg,,,socks,product,product
7ef124d82476e8ca.jpg,dataset_images/socks/7ef124d82476e8ca.jpg,,,socks,product,product
7f0633f1d00c4e7c.jpg,dataset_images/socks/7f0633f1d00c4e7c.jpg,,,socks,product,product
81b4579b0e9399a0.jpg,dataset_images/socks/81b4579b0e9399a0.jpg,,,socks,product,product
83f6bf6128d66953.jpg,dataset_images/socks/83f6bf6128d66953.jpg,,,socks,product,product
8b469aaa94aca3a9.jpg,dataset_images/socks/8b469aaa94aca3a9.jpg,,,socks,product,product
8fd1e257d9628582.jpg,dataset_images/socks/8fd1e257d9628582.jpg,,,socks,product,product
90d5b346444533b1.jpg,dataset_images/socks/90d5b346444533b1.jpg,,,socks,product,product
9149b0eda237c48d.jpg,dataset_images/socks/9149b0eda237c48d.jpg,,,socks,product,product
91f642adbde1a6c5.jpg,dataset_images/socks/91f642adbde1a6c5.jpg,,,socks,product,product
92bfbcef7a5972bf.jpg,dataset_images/socks/92bfbcef7a5972bf.jpg,,,socks,product,product
934f89dd1e56c1ec.jpg,dataset_images/socks/934f89dd1e56c1ec.jpg,,,socks,product,product
955c41d8f6ed8d2d.jpg,dataset_images/socks/955c41d8f6ed8d2d.jpg,,,socks,product,product
98925e805499c172.jpg,dataset_images/socks/98925e805499c172.jpg,,,socks,product,product
99400f9ed3a37e14.jpg,dataset_images/socks/99400f9ed3a37e14.jpg,,,socks,product,product
9f913435a1efd41e.jpg,dataset_images/socks/9f913435a1efd41e.jpg,,,socks,product,product
a1436de68b4df028.jpg,dataset_images/socks/a1436de68b4df028.jpg,,,socks,product,product
a1ff5be985e2135c.jpg,dataset_images/socks/a1ff5be985e2135c.jpg,,,socks,product,product
a30f8e188afa5ff4.jpg,dataset_images/socks/a30f8e188afa5ff4.jpg,,,socks,product,product
a47749834774672c.jpg,dataset_images/socks/a47749834774672c.jpg,,,socks,product,product
a58666611764fb1b.jpg,dataset_images/socks/a58666611764fb1b.jpg,,,socks,product,product
a9c51a75a2a0d499.jpg,dataset_images/socks/a9c51a75a2a0d499.jpg,,,socks,product,product
abcdf89cc70cd50a.jpg,dataset_images/socks/abcdf89cc70cd50a.jpg,,,socks,product,product
b02cbcb40e0eadb3.jpg,dataset_images/socks/b02cbcb40e0eadb3.jpg,,,socks,product,product
b2f66ede0a2dca77.jpg,dataset_images/socks/b2f66ede0a2dca77.jpg,,,socks,product,product
b38a6326a40a92aa.jpg,dataset_images/socks/b38a6326a40a92aa.jpg,,,socks,product,product
b6d1d6c496606f9c.jpg,dataset_images/socks/b6d1d6c496606f9c.jpg,,,socks,product,product
b7500bf90de76fd9.jpg,dataset_images/socks/b7500bf90de76fd9.jpg,,,socks,product,product
b8ee142eb372f534.jpg,dataset_images/socks/b8ee142eb372f534.jpg,,,socks,product,product
bde179e243f5b218.jpg,dataset_images/socks/bde179e243f5b218.jpg,,,socks,product,product
bed6980eb437d8ff.jpg,dataset_images/socks/bed6980eb437d8ff.jpg,,,socks,product,product
cb0d648820718f25.jpg,dataset_images/socks/cb0d648820718f25.jpg,,,socks,product,product
cba72d110010b9c3.jpg,dataset_images/socks/cba72d110010b9c3.jpg,,,socks,product,product
cf38c39d41da9aea.jpg,dataset_images/socks/cf38c39d41da9aea.jpg,,,socks,product,product
d383d783321ec92c.jpg,dataset_images/socks/d383d783321ec92c.jpg,,,socks,product,product
d4519c9c07ebd57c.jpg,dataset_images/socks/d4519c9c07ebd57c.jpg,,,socks,product,product
d65dd174c631d8e4.jpg,dataset_images/socks/d65dd174c631d8e4.jpg,,,socks,product,product
ddc9b9b66cc05cac.jpg,dataset_images/socks/ddc9b9b66cc05cac.jpg,,,socks,product,product
de9e5e511ac37fff.jpg,dataset_images/socks/de9e5e511ac37fff.jpg,,,socks,product,product
df71ef3707de319d.jpg,dataset_images/socks/df71ef3707de319d.jpg,,,socks,product,product
e03aee8017ff4932.jpg,dataset_images/socks/e03aee8017ff4932.jpg,,,socks,product,product
e1cf9a77462ed168.jpg,dataset_images/socks/e1cf9a77462ed168.jpg,,,socks,product,product
e2433d25bf23341e.jpg,dataset_images/socks/e2433d25bf23341e.jpg,,,socks,product,product
e2e27bc3bb8cd832.jpg,dataset_images/socks/e2e27bc3bb8cd832.jpg,,,socks,product,product
e42cdbba2d97baba.jpg,dataset_images/socks/e42cdbba2d97baba.jpg,,,socks,product,product
e9d8eb6c293b624d.jpg,dataset_images/socks/e9d8eb6c293b624d.jpg,,,socks,product,product
ed0b19b82831f155.jpg,dataset_images/socks/ed0b19b82831f155.jpg,,,socks,product,product
f1d10ecd1e1ef800.jpg,dataset_images/socks/f1d10ecd1e1ef800.jpg,,,socks,product,product
f5067cbc8bb8c98d.jpg,dataset_images/socks/f5067cbc8bb8c98d.jpg,,,socks,product,product
f5a46bc4e8792861.jpg,dataset_images/socks/f5a46bc4e8792861.jpg,,,socks,product,product
f90c45b590dcc4da.jpg,dataset_images/socks/f90c45b590dcc4da.jpg,,,socks,product,product
f9637afde844bb1f.jpg,dataset_images/socks/f9637afde844bb1f.jpg,,,socks,product,product
02d44f1e3ea1bfbd.jpg,dataset_images/watch/02d44f1e3ea1bfbd.jpg,https://www.digikala.com/product/dkp-22652356/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-46-%D9%85%DB%8C%D9%84%DB%8C%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%D9%85-%DA%A9%DB%8C-%D9%85%D8%AF%D9%84-w200-%D8%A8%D8%A7-%D8%A8%D9%86%D8%AF-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86%DB%8C/,,watch,product,product
05481928ac4dd5de.jpg,dataset_images/watch/05481928ac4dd5de.jpg,https://www.digikala.com/product/dkp-11434240/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%DA%AF%D9%84%D9%88%D8%B1%DB%8C%D9%85%DB%8C-%D9%85%D8%AF%D9%84-m1-pro-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D9%82%D8%A7%D8%A8%D9%84%DB%8C%D8%AA-%D9%87%D8%A7%DB%8C-%D8%B5%D9%81%D8%AD%D9%87-%D9%86%D9%85%D8%A7%DB%8C%D8%B4-%D8%B1%D9%86%DA%AF%DB%8C-%D8%B5%D9%81%D8%AD%D9%87-%D9%86%D9%85%D8%A7%DB%8C%D8%B4-%D9%84%D9%85%D8%B3%DB%8C-%DA%A9%D9%86%D8%AA%D8%B1%D9%84-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%DA%A9%D9%86%D8%AA%D8%B1%D9%84-%D8%B3%D8%B7%D8%AD-%D8%A7%DA%A9%D8%B3%DB%8C%DA%98%D9%86-%D8%A8%D9%86%D8%AF-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86%DB%8C/,,watch,product,product
07e9d6a4a2ccbeb1.jpg,dataset_images/watch/07e9d6a4a2ccbeb1.jpg,https://www.digikala.com/product/dkp-20378202/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-38-%D9%85%DB%8C%D9%84%DB%8C%D9%85%D8%AA%D8%B1%DB%8C-%D9%88%DB%8C%D8%B3%D9%85%DB%8C-%D9%85%D8%AF%D9%84-x50-mini-%D8%A8%D8%A7-%D8%A8%D9%86%D8%AF-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86%DB%8C/,,watch,product,product
08fec09b61154a0a.jpg,dataset_images/watch/08fec09b61154a0a.jpg,https://www.digikala.com/product/dkp-18174251/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D9%85%D8%A7%DB%8C-%DA%A9%D8%B1%D9%88%D9%86%D9%88%D8%B2-%D9%85%D8%AF%D9%84-zetime/,,watch,product,product
0ce3bc1a997d02aa.jpg,dataset_images/watch/0ce3bc1a997d02aa.jpg,https://www.digikala.com/product/dkp-6453096/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D8%A7%D9%BE%D9%84-%D9%88%D8%A7%DA%86-%D8%B3%D8%B1%DB%8C-7-%D9%85%D8%AF%D9%84-45mm-aluminum-case-with-sport-silicone-band/,,watch,product,product
0dee19cccde42566.jpg,dataset_images/watch/0dee19cccde42566.jpg,https://www.digikala.com/product/dkp-20888550/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-49-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%D9%BE%D9%84-%D9%85%D8%AF%D9%84-ultra-3-natural-titanium-case-%D8%A8%D8%A7-%D8%A8%D9%86%D8%AF-titanium-milanese/,,watch,product,product
119a52a9d1cdc57a.jpg,dataset_images/watch/119a52a9d1cdc57a.jpg,https://www.digikala.com/product/dkp-22540004/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-49-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D9%84%D9%88%DB%8C%D8%A7%DA%A9%D8%B3-%D9%85%D8%AF%D9%84-le-20-max-%D8%A8%D8%A7-%D8%A8%D9%86%D8%AF-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86%DB%8C-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D8%B4%D8%A7%D8%B1%DA%98%D8%B1/,,watch,product,product
1479b5c402b22b02.jpg,dataset_images/watch/1479b5c402b22b02.jpg,https://www.digikala.com/product/dkp-9230096/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D8%B3%D9%88%D9%86%D8%AA%DB%8C-%D9%85%DB%8C-%D9%85%D8%AF%D9%84-maimo-watch-r/,,watch,product,product
14e8868e90cfae29.jpg,dataset_images/watch/14e8868e90cfae29.jpg,https://www.digikala.com/product/dkp-21510139/%D8%AD%D9%84%D9%82%D9%87-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D8%A7%D8%B3%D9%85%D8%A7%D8%B1%D8%AA-%D8%B1%DB%8C%D9%86%DA%AF-%D9%85%D8%AF%D9%84-q8-%D8%B1%D9%86%DA%AF-%D9%85%D8%B4%DA%A9%DB%8C/,,watch,product,product
153b75f27f83a565.jpg,dataset_images/watch/153b75f27f83a565.jpg,https://www.digikala.com/product/dkp-22571169/%D9%85%DA%86-%D8%A8%D9%86%D8%AF-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D8%B4%DB%8C%D8%A7%D8%A6%D9%88%D9%85%DB%8C-%D9%85%D8%AF%D9%84-smart-band-11-active-%D8%A8%D8%A7-%D8%A8%D9%86%D8%AF-%D9%BE%D9%84%D8%A7%D8%B3%D8%AA%DB%8C%DA%A9%DB%8C/,,watch,remote,electronics
16490d23363184ae.jpg,dataset_images/watch/16490d23363184ae.jpg,https://www.digikala.com/product/dkp-21110537/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-48-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D9%87%D8%A7%DB%8C%D9%84%D9%88-%D9%85%D8%AF%D9%84-vibe-%D8%A8%D8%A7-%D8%A8%D9%86%D8%AF-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86%DB%8C/,,watch,product,product
18d261615c8c9383.jpg,dataset_images/watch/18d261615c8c9383.jpg,https://www.digikala.com/product/dkp-18565149/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-139%D8%A7%DB%8C%D9%86%DA%86-%D9%87%D8%A7%DB%8C%D9%81%DB%8C%D9%88%DA%86%D8%B1-%D9%85%D8%AF%D9%84-flex2-%D8%A8%D8%A7-%D8%A8%D9%86%D8%AF-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86/,,watch,product,product
1a73120e6494534a.jpg,dataset_images/watch/1a73120e6494534a.jpg,https://www.digikala.com/product/dkp-21710599/%D9%85%DA%86-%D8%A8%D9%86%D8%AF-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D9%87%D9%88%D8%A2%D9%88%DB%8C-%D9%85%D8%AF%D9%84-band-11-%D8%A8%D8%A7-%D8%A8%D9%86%D8%AF-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86%DB%8C/,,watch,cell phone,electronics
1d0c8d6d5753bd86.jpg,dataset_images/watch/1d0c8d6d5753bd86.jpg,https://www.digikala.com/product/dkp-13756514/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D9%BE%D8%B1%D9%88%D9%88%D8%A7%D9%86-%D9%85%D8%AF%D9%84-pws14/,,watch,product,product
1d79ebe4f442ffc0.jpg,dataset_images/watch/1d79ebe4f442ffc0.jpg,https://www.digikala.com/product/dkp-17282260/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D9%85%D8%A7%DB%8C-%DA%A9%D8%B1%D9%88%D9%86%D9%88%D8%B2-%D9%85%D8%AF%D9%84-zetime-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D9%82%D8%A7%D8%A8%D9%84%DB%8C%D8%AA-%D9%87%D8%A7%DB%8C-%D8%B5%D9%81%D8%AD%D9%87-%D9%86%D9%85%D8%A7%DB%8C%D8%B4-%D9%84%D9%85%D8%B3%DB%8C-%DA%A9%D9%86%D8%AA%D8%B1%D9%84-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%DA%A9%D9%86%D8%AA%D8%B1%D9%84-%D8%B3%D8%B7%D8%AD-%D8%A7%DA%A9%D8%B3%DB%8C%DA%98%D9%86-%D8%AE%D9%88%D9%86-%D8%B6%D8%AF-%D8%A2%D8%A8-%D9%82%D8%A7%D8%A8%D9%84%DB%8C%D8%AA-%D8%AA%D8%BA%DB%8C%DB%8C%D8%B1-%D8%B7%D8%B1%D8%AD-%D8%B3%D8%A7%D8%B9%D8%AA-%DB%8C%D8%A7-%D8%AA%D9%85-%D8%A8%D9%86%D8%AF-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86/,,watch,product,product
